GAMES,ROUNDS,HitSpacesInRow4,AdjMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoDiagHitsWithAdjHit4,HitSpacesInRow5,AdjMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoDiagHitsWithAdjHit5,HitSpacesInRow3,AdjMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoDiagHitsWithAdjHit3,HitSpacesInRow2,AdjMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52,NoDiagHitsWithAdjHit2
7580,58,0.288462288782123,-0.476278749738156,-0.443446449115517,-0.559765058317723,-0.57018560378326,-0.575031036735867,-0.632091050337985,1.48443294981269,0.275271233770272,-0.356265113710045,-0.162960860139306,-0.314403091437178,-0.460991440634702,-0.310005675090047,-0.397886985001465,0.809914870025431,-0.151057244690842,-0.349034333385392,-0.319462186119783,-0.342497156184074,-0.521836945606797,-0.504199572434423,-0.585109887744141,1.54226861824687,-0.274440300612439,-0.608747383868979,-0.0984608181417249,-0.43310558915297,-0.555373531617633,-0.577084368155877,-0.578621624134214,1.33838347201189
7590,51,0.27361641682351,-0.507057702651898,-0.438122765173153,-0.562454572671951,-0.57018560378326,-0.570686365136824,-0.637871286200279,1.47203888075238,0.293024814397685,-0.347737376653371,-0.158738652762178,-0.314403091437178,-0.460991440634702,-0.310005675090047,-0.397886985001465,0.809914870025431,-0.250386886624839,-0.432169087782461,-0.322190462917253,-0.366142776395659,-0.513820004060793,-0.534378435700376,-0.567005145827292,1.48795987985615,-0.255799609596699,-0.506254105773224,-0.0853006815780274,-0.454732680855007,-0.551895282300906,-0.546848270427958,-0.576757601692651,1.33994917908367
7600,61,0.27361641682351,-0.507057702651898,-0.438122765173153,-0.562454572671951,-0.57018560378326,-0.570686365136824,-0.637871286200279,1.47203888075238,0.287346791786884,-0.30228724566348,-0.158738652762178,-0.314403091437178,-0.460991440634702,-0.311746543252524,-0.411657429656679,0.811491682868757,-0.0521437625065143,-0.496416515940182,-0.332151513303265,-0.375363941188985,-0.495241993335112,-0.527350368316479,-0.584603611805804,1.5055925293563,-0.312598363080973,-0.653006813929811,-0.0924884025330971,-0.420115039454051,-0.531845302919828,-0.56569749416761,-0.57240602729518,1.3550249596447
7610,56,0.288455288050671,-0.442124821186437,-0.439504949013237,-0.569508992050381,-0.553967892551349,-0.579405366818384,-0.623742396878749,1.48593026182204,0.234227051833067,-0.309716835093755,-0.148563960973585,-0.310536675934063,-0.466203513258537,-0.307979684305849,-0.416298604767585,0.814346828106156,-0.15162036056126,-0.523533987679665,-0.330341672283792,-0.418608826218511,-0.476500506779229,-0.50157477562192,-0.591281921229331,1.47577440398539,-0.331775809047183,-0.721655121204065,-0.0794832357592147,-0.408696333464509,-0.549271134436398,-0.572020761491935,-0.585326885957085,1.42051374819434
7620,56,0.272750462372359,-0.479613011185968,-0.438313899176441,-0.57666711244663,-0.538850014876194,-0.57721222246674,-0.622861286053033,1.4623290749992,0.249212410276525,-0.295288852517308,-0.148563960973585,-0.310536675934063,-0.466203513258537,-0.307979684305849,-0.416298604767585,0.817821840384451,-0.226304820787503,-0.594908240799921,-0.306645175069743,-0.428010219540577,-0.480531574229907,-0.515774089424328,-0.616757185654705,1.45935672380192,-0.294055567442314,-0.694593630460921,-0.0835656183370495,-0.436848762489865,-0.538008094583522,-0.586195910648762,-0.570759878903163,1.41567036943989
7630,55,0.309884271519023,-0.469958832219891,-0.438313899176441,-0.579711104810611,-0.543164128121391,-0.56885569908514,-0.626473469928954,1.45797647226764,0.322364549002469,-0.228033624617692,-0.148563960973585,-0.310536675934063,-0.466203513258537,-0.303152974904179,-0.40796987508138,0.828324254757941,-0.0482570604612108,-0.473582745012275,-0.303681082021846,-0.423533458440372,-0.456727725441786,-0.50720915615378,-0.594842009581032,1.50662459291114,-0.235304514746118,-0.617938266112314,-0.0880776378558544,-0.426251418138321,-0.528688637772888,-0.578711117790373,-0.616900984581297,1.43132979085589
7640,57,0.229079138029815,-0.521223746667102,-0.436252837859081,-0.581881118282297,-0.543357429943244,-0.577205393346049,-0.653331729385982,1.46730820675344,0.322364549002469,-0.228033624617692,-0.148563960973585,-0.310536675934063,-0.466203513258537,-0.303152974904179,-0.40796987508138,0.828324254757941,-0.18894389098211,-0.53440907060161,-0.31049364866182,-0.434353407825868,-0.456245297520923,-0.496657756534823,-0.605687188166178,1.4837882132063,-0.232105941814252,-0.578107959852628,-0.0918621164020843,-0.430796606935572,-0.528824974386594,-0.60066040146807,-0.61475376572739,1.41117544691542
7650,56,0.297893641070133,-0.514975628261671,-0.434195946642938,-0.573124523716262,-0.543357429943244,-0.579120417724426,-0.657934048646176,1.45446667571439,0.367070617019457,-0.186900957105765,-0.148563960973585,-0.310536675934063,-0.466203513258537,-0.303152974904179,-0.40796987508138,0.834995557748284,-0.15000525644842,-0.51705300390703,-0.299788281223174,-0.434796761763399,-0.45370999217968,-0.480562223557918,-0.629544794095771,1.50870457897166,-0.289097117379729,-0.630651463988661,-0.104465663135286,-0.449590377003259,-0.534490004644316,-0.586677155758164,-0.624297444326074,1.38898397356945
7660,57,0.257951746828005,-0.545212465873945,-0.446147184659215,-0.571290932133841,-0.540697032967862,-0.570322321231264,-0.652376599616663,1.44407253995389,0.304807166208938,-0.233500925891729,-0.143452708929676,-0.318256911174021,-0.462473878334913,-0.304121355558175,-0.410637818313139,0.810544278258159,-0.178255523022854,-0.51154857808495,-0.301350236648262,-0.435809841066429,-0.458301259821271,-0.457635857982734,-0.633166539634348,1.53143988651842,-0.285673804068209,-0.687805336648038,-0.132260641612739,-0.455900110670639,-0.561979283809415,-0.544515162213247,-0.640858656672225,1.4037348698826
7670,59,0.242996327814083,-0.519481959972577,-0.448853019664708,-0.571290932133841,-0.546930550470208,-0.572625890702276,-0.659110619601173,1.44857200202249,0.329372903496045,-0.228080354068066,-0.143452708929676,-0.318256911174021,-0.462473878334913,-0.304121355558175,-0.407176687800229,0.810544278258159,-0.270162588344557,-0.623791227609787,-0.312136229528357,-0.438788863448041,-0.477314766521237,-0.485578461482234,-0.656279060850972,1.4821243147472,-0.292036092799111,-0.638865078861825,-0.130324087661166,-0.429649307441833,-0.601834911934904,-0.546386967429866,-0.654515638906379,1.42096357023218
7680,61,0.218995025551663,-0.507910450345171,-0.451961608924803,-0.571290932133841,-0.546930550470208,-0.569784954338047,-0.667126412424722,1.44513912649964,0.353723666698725,-0.218757455282609,-0.143452708929676,-0.314847544376455,-0.462473878334913,-0.304121355558175,-0.407176687800229,0.810544278258159,-0.139142778284166,-0.527906465273287,-0.301045599784213,-0.425751347624073,-0.491784006230966,-0.510223005989575,-0.67722867148975,1.48440520047151,-0.297721102881742,-0.667163634228253,-0.142455730505719,-0.425629844975781,-0.622710796112264,-0.573271694726752,-0.623609499101121,1.4601718124071
7690,62,0.218995025551663,-0.507910450345171,-0.451961608924803,-0.571290932133841,-0.546930550470208,-0.569784954338047,-0.667126412424722,1.44513912649964,0.359933754350717,-0.217548820857279,-0.143452708929676,-0.314847544376455,-0.462473878334913,-0.304121355558175,-0.405969337026724,0.811750347917585,-0.167391405841543,-0.663035232306769,-0.310729541028484,-0.442633857552939,-0.498489713311137,-0.528935901333041,-0.673661506978836,1.451929943512,-0.315476012891604,-0.733069316297858,-0.158477992485629,-0.419171005883185,-0.626364824464073,-0.586012760276326,-0.616001684575524,1.49244582354556
7700,55,0.26240339845325,-0.451663586069214,-0.451961608924803,-0.571290932133841,-0.541780252106376,-0.567157140436323,-0.658988089247269,1.45768325790432,0.331568024545469,-0.226677863609064,-0.138899503541178,-0.317005671848159,-0.462473878334913,-0.304077040502326,-0.414124194954524,0.80007309472405,-0.16782370566653,-0.586987339335799,-0.303215763253421,-0.458879898747938,-0.498109508472599,-0.510918138363702,-0.651455683903037,1.46466943804116,-0.362963241039108,-0.667051606179186,-0.163653121854239,-0.390930878408743,-0.639057640386716,-0.591618164979532,-0.591981046183913,1.47338237098841
7710,58,0.164871317455706,-0.491663962682901,-0.451961608924803,-0.571290932133841,-0.542470117790951,-0.558966422559416,-0.659148095001609,1.45138453627423,0.361922064635362,-0.205017112508754,-0.13631008563503,-0.314532259563986,-0.462473878334913,-0.304077040502326,-0.414124194954524,0.804697765601084,-0.16884448973118,-0.583219605214016,-0.298297523187004,-0.460743989300292,-0.506214855453152,-0.527596918116167,-0.629914697113904,1.51874368003326,-0.339958632141558,-0.607514509330454,-0.155538370515474,-0.374741077163523,-0.627948333179122,-0.587556301540714,-0.601114689079282,1.47884613911771
7720,58,0.189360486027077,-0.511541762957225,-0.448295659388569,-0.56878963827143,-0.548120312176025,-0.561821122565866,-0.659148095001609,1.45635622561351,0.319414775769206,-0.2442358471031,-0.13631008563503,-0.312719076037627,-0.459301999511897,-0.311537245388103,-0.414124194954524,0.790360455839903,-0.0702587052940379,-0.6067428000246,-0.317272891522296,-0.479222378191144,-0.498956269736333,-0.528496617381445,-0.592902679603249,1.51262027103521,-0.343243225570971,-0.601913608902871,-0.146842621078202,-0.366150886432973,-0.600815266203267,-0.573141675451024,-0.589448485654909,1.49469701311117
7730,59,0.140311431891655,-0.54253600546903,-0.456362455375072,-0.556593141610696,-0.559033707203874,-0.569529488215578,-0.659344421394767,1.44592277621412,0.312465441892178,-0.252360988893531,-0.133125118715032,-0.312719076037627,-0.466553914327933,-0.311537245388103,-0.414124194954524,0.783123016854231,-0.155058486675889,-0.553356625699111,-0.332968855597432,-0.473565883056891,-0.519648873255325,-0.511988746868044,-0.606657386463294,1.50923832827853,-0.281924931322296,-0.626044688914469,-0.142425761281947,-0.371073696959055,-0.605729063818712,-0.578607498774122,-0.591861533131021,1.53853878301201
7740,47,0.0144016504482148,-0.570488819004157,-0.453460138947212,-0.554029102044804,-0.557557339610081,-0.582275302432945,-0.654516564333997,1.4111953203769,0.202903824524493,-0.289070972923405,-0.133125118715032,-0.312719076037627,-0.467314101477615,-0.320245059026698,-0.405607876541782,0.760110837377525,-0.254132648727782,-0.537559508097886,-0.337991551603183,-0.467611233263844,-0.516655060083325,-0.523154108770357,-0.60645548726139,1.47216315243549,-0.325527370722204,-0.598392644243065,-0.138780554961199,-0.378429307421503,-0.610754962792056,-0.593173320715217,-0.550207286976047,1.54186403822384
7750,62,0.0144016504482148,-0.570488819004157,-0.453460138947212,-0.554029102044804,-0.557557339610081,-0.582275302432945,-0.654516564333997,1.4111953203769,0.221445437053735,-0.250604669271677,-0.133125118715032,-0.298955815292811,-0.472888741437339,-0.320245059026698,-0.405607876541782,0.768279224963905,-0.170699727649455,-0.507985632473124,-0.321138100867393,-0.459279982103606,-0.523955610674253,-0.520533365152333,-0.629175104369941,1.51571966146811,-0.313515615939485,-0.642757519529682,-0.172963232084942,-0.391364655932081,-0.602733926572813,-0.589854904418529,-0.602155761040608,1.53886464081088
7760,60,0.0644869748002355,-0.548150767254352,-0.454628670301344,-0.554091513816925,-0.560624268351695,-0.578790210809341,-0.64648652571121,1.41217299065896,0.146109980688869,-0.295202434216467,-0.133125118715032,-0.299081728565375,-0.472888741437339,-0.316528270409056,-0.415296416217737,0.753529208176276,-0.120076196832793,-0.439878746455198,-0.336889348995826,-0.421753937149338,-0.544655294700981,-0.564711399989902,-0.607584727056827,1.55734247714018,-0.371664097935435,-0.626711166401031,-0.149897805880406,-0.39456956989109,-0.558993566795163,-0.598133275460013,-0.605480710956778,1.49228273591087
7770,56,0.0522503803838238,-0.54048928177483,-0.453372769079082,-0.559969977767902,-0.55632244061948,-0.585471721226081,-0.640323430830622,1.40851429125275,0.136360891900784,-0.31057326285178,-0.133125118715032,-0.301771990368554,-0.478048335842894,-0.325222385709273,-0.421872493283799,0.75931936726903,-0.0501890730803961,-0.45549138337977,-0.3266303174257,-0.42091632360927,-0.531043269565069,-0.573942988234563,-0.596537994682158,1.5437244416756,-0.228883773469811,-0.603660646617943,-0.140923648288307,-0.407119558866765,-0.586377198766574,-0.574711993031543,-0.623088464057555,1.51637188842282
7780,61,0.0958784171431923,-0.49686984553534,-0.453372769079082,-0.559969977767902,-0.55632244061948,-0.578175227016565,-0.640323430830622,1.41579636822027,0.1869969039447,-0.296159671934446,-0.133125118715032,-0.301771990368554,-0.472441238127629,-0.324626024756412,-0.421852057957771,0.76047991314236,-0.0852867932420229,-0.5004178137811,-0.340431555384498,-0.424819552523627,-0.528805388032906,-0.570696733865002,-0.608365664899242,1.54033906359951,-0.273546840803806,-0.660191404324709,-0.159572589029879,-0.387833068839419,-0.603434551282842,-0.611476697784568,-0.618583418937932,1.54763125986433
7790,57,0.0821572948340875,-0.5092837325319,-0.446448790900325,-0.561005067646,-0.564976128333504,-0.588855962673593,-0.653372505388313,1.42730411170968,0.22370079860007,-0.265024908988991,-0.133616016494973,-0.301771990368554,-0.466043123844224,-0.311668521207745,-0.421852057957771,0.768484357377745,-0.10363613447783,-0.533538774335441,-0.350444122056615,-0.438660998071887,-0.504841994883309,-0.558622269210496,-0.613867659657982,1.53466312833801,-0.28776116228595,-0.632525524028822,-0.122067168996183,-0.392281117167116,-0.573562608668391,-0.642959155820911,-0.642334161203641,1.56836764226834
7800,59,0.0559942317244581,-0.564433454023689,-0.449115852445487,-0.565926653524997,-0.560388504908298,-0.601775977218579,-0.647884554756236,1.43951720804477,0.255916279360273,-0.234034953053045,-0.130356560790784,-0.301771990368554,-0.466043123844224,-0.311668521207745,-0.417655027374722,0.775923468032718,-0.208392456361778,-0.601746775903029,-0.36876604010789,-0.444620833319039,-0.521487261823246,-0.556446973333876,-0.59975063209649,1.514278695966,-0.308518034243333,-0.662510262010721,-0.135736831054437,-0.413929911037511,-0.556255139518863,-0.619744700557355,-0.615715582328601,1.53162194210907
7810,60,0.0362556811190282,-0.591017235936431,-0.440786006307035,-0.564311291016983,-0.578854479314394,-0.611342188619609,-0.660225882293587,1.43986853567301,0.283264595766591,-0.212840266014113,-0.127672455364697,-0.301771990368554,-0.466043123844224,-0.311668521207745,-0.417655027374722,0.775923468032718,-0.132362139999236,-0.604702168922698,-0.366266189642,-0.453897359001744,-0.49531299689553,-0.572390437040085,-0.61482598726643,1.53306322527031,-0.249623704094553,-0.643563256583482,-0.160158404953672,-0.403743359246317,-0.559899866062468,-0.632179179816806,-0.617737324105661,1.50243005943765
7820,58,0.0362556811190282,-0.591017235936431,-0.440786006307035,-0.564311291016983,-0.578854479314394,-0.611342188619609,-0.660225882293587,1.43986853567301,0.304606325623704,-0.222161099379977,-0.132569769608318,-0.29832750757245,-0.460579756447081,-0.306046345478019,-0.417655027374722,0.787802144324429,-0.0976834816642555,-0.606599741304974,-0.376212959820773,-0.420489575789113,-0.482861491013061,-0.570484758758147,-0.619394999795519,1.57115894859989,-0.163315075177689,-0.613411099603225,-0.16073518747315,-0.425284852858299,-0.515530622890191,-0.642438161652588,-0.622456202965729,1.53099164055555
7830,61,0.0616719795108094,-0.584664533324454,-0.440786006307035,-0.564750381269325,-0.584962482501065,-0.601922408451147,-0.660225882293587,1.43692081014808,0.256494012736227,-0.256410802487482,-0.132569769608318,-0.29832750757245,-0.460579756447081,-0.312328371016109,-0.412731564132788,0.776342505304003,-0.155821598928688,-0.634114166355436,-0.383331444511192,-0.429246504550637,-0.502124763504663,-0.628818719627519,-0.619893285238666,1.59670882694577,-0.247279606725117,-0.587970958010135,-0.167513245091136,-0.419305782344429,-0.514176629186493,-0.622185418362704,-0.619233470152652,1.48684164127326
7840,58,0.131422669752335,-0.474836131920559,-0.44490671412174,-0.566925166932084,-0.57928025066722,-0.609918403676762,-0.652247863741408,1.46483793642299,0.274608040659901,-0.25299452687117,-0.132569769608318,-0.29832750757245,-0.45717116049289,-0.312328371016109,-0.412731564132788,0.776342505304003,-0.0914009293700143,-0.558450800882226,-0.375043656796511,-0.418168107672576,-0.496302885558805,-0.627073481322223,-0.60891028379834,1.61637909151314,-0.282764718952784,-0.626271030634832,-0.170528857537475,-0.419864701137817,-0.470152528315866,-0.643955670515833,-0.64236154373225,1.51750007118416
7850,60,0.173390454817102,-0.460373227309119,-0.44490671412174,-0.561643140291097,-0.564250925231369,-0.607772213038138,-0.659753124492548,1.46483793642299,0.251237850385174,-0.246548131562389,-0.132569769608318,-0.29832750757245,-0.452341722233973,-0.322229513996919,-0.412731564132788,0.762718693516434,-0.101668204967387,-0.617442919949583,-0.394081637799001,-0.433872747789165,-0.486145122689239,-0.611056219696133,-0.595916786024869,1.57948609810523,-0.210003555368523,-0.596496389825813,-0.175224147081126,-0.42513131784554,-0.46496525627905,-0.628305441422803,-0.640767754102633,1.52214586673239
